Rank,Company,Headquarters,Industry,Sales ($B),Profit ($B),Assets ($B),Market Value ($B),Profit Margin,ROA,Market to Assets,Anomaly,High Profit,PE_Target_Size,Investment_Score,PE_Sweet_Spot,Cluster,Cluster_Label
140,Westpac Banking Group,Australia,Banking,37.91,4.6,173.4175,70.04,0.1213400158269586,0.006146856417451727,0.09359257032137369,False,1,0,0.06971326296203888,0,2,Value Opportunities
141,Shanghai Pudong Development,China,Banking,48.58,4.715262500000001,173.4175,42.67,0.12947715109098396,0.004852346715215849,0.03291727095997778,False,1,1,0.06031525331447547,0,2,Value Opportunities
142,Hyundai Motor,South Korea,Consumer Durables,55.043749999999996,4.715262500000001,173.4175,34.66,0.0708502024291498,0.03942465990815354,0.1501602980677584,False,0,1,0.07414200454847303,0,2,Value Opportunities
143,Lloyds Banking Group,United Kingdom,Banking,39.87,4.715262500000001,173.4175,58.31,0.1256583897667419,0.004411958962617234,0.05134956628946326,False,1,0,0.062298052749636304,0,2,Value Opportunities
144,Abbott Laboratories,United States,Health Care Equipment & Services,42.34,4.715262500000001,81.41,80.9075,0.31790269248937175,0.15907668132259012,2.744994472423535,False,1,0,0.7397906440094919,0,2,Value Opportunities
145,Unilever,United Kingdom,Household & Personal Products,55.043749999999996,4.715262500000001,82.58,80.9075,0.09475285171102663,0.07544199564059095,1.8885928796318723,False,0,0,0.44579651486702154,0,2,Value Opportunities
146,PNC Financial Services,United States,Banking,33.55,4.715262500000001,173.4175,62.75,0.17883755588673622,0.010816267666570522,0.11312013267955004,False,1,0,0.09848555595723271,0,2,Value Opportunities
147,Salesforce,United States,IT Software & Services,37.9,4.715262500000001,105.25,80.9075,0.16358839050131926,0.05890736342042756,2.445605700712589,False,1,0,0.5781194417112165,0,2,Value Opportunities
148,Thermo Fisher Scientific,United States,Drugs & Biotechnology,42.9,4.715262500000001,99.04,80.9075,0.151981351981352,0.06583198707592891,1.6170234248788369,False,1,0,0.41053002059867977,0,2,Value Opportunities
149,John Deere,United States,Capital Goods,48.05,4.715262500000001,103.12,80.9075,0.12944849115504684,0.06031807602792862,1.2088828549262993,False,1,0,0.31768319785845006,0,2,Value Opportunities
150,ANZ Group Holdings,Australia,Banking,43.57,4.31,173.4175,54.67,0.09892127610741334,0.005054532660959305,0.0641139908525859,False,0,0,0.054413121677866244,0,2,Value Opportunities
151,Mitsui,Japan,Chemicals,55.043749999999996,4.715262500000001,110.49,55.52,0.0691297903874656,0.05910037107430537,0.5024889130238032,False,0,0,0.15178984718946903,0,2,Value Opportunities
152,Itochu,Japan,Food Markets,55.043749999999996,4.715262500000001,100.17,70.27,0.05928075448232978,0.05710292502745332,0.7015074373564939,False,0,0,0.186854959275212,0,2,Value Opportunities
152,PDD Holdings,Ireland,Retailing,54.73,4.715262500000001,69.19,80.9075,0.2854010597478531,0.15907668132259012,2.087729440670617,False,1,0,0.5953369845623007,0,2,Value Opportunities
154,AIA Group,Hong Kong,Insurance,29.55,4.715262500000001,173.4175,75.63,0.2314720812182741,0.022393190374856767,0.24760189883778033,False,1,0,0.15106648840480844,0,2,Value Opportunities
155,SK Hynix,South Korea,Semiconductors,51.24,4.715262500000001,84.2,80.9075,0.36377829820452773,0.15907668132259012,1.0501187648456056,False,1,0,0.41916574477996826,0,2,Value Opportunities
156,NatWest Group,United Kingdom,Banking,37.52,4.715262500000001,173.4175,50.95,0.15378464818763324,0.0065074209410384805,0.057461541931700284,False,1,0,0.07560913603780875,0,2,Value Opportunities
157,Bank of New York Mellon,United States,Diversified Financials,39.93,4.715262500000001,173.4175,56.27,0.11820686200851489,0.010710476752365607,0.12768612857110442,False,1,0,0.0771041612185731,0,2,Value Opportunities
158,Novo Nordisk,Denmark,Drugs & Biotechnology,42.12,4.715262500000001,64.68,80.9075,0.3478157644824312,0.15907668132259012,3.2696614925933623,False,1,0,0.8566892768406811,0,0,Large Cap Stable
159,ENGIE,France,Utilities,55.043749999999996,4.44,173.4175,48.05,0.05561122244488978,0.022621898405258065,0.244815814948795,False,0,1,0.08025641132981814,0,2,Value Opportunities
160,Accenture,Ireland,IT Software & Services,55.043749999999996,4.715262500000001,59.87,80.9075,0.11425171080035704,0.1282779355269751,3.067813596124937,False,1,0,0.7105745777559204,0,2,Value Opportunities
161,Soci̩t̩ G̩n̩rale,France,Banking,55.043749999999996,3.76,173.4175,34.27,0.04747474747474747,0.0023075837266249744,0.021032152742403692,False,0,1,0.024119363029029714,0,2,Value Opportunities
162,CaixaBank,Spain,Banking,28.41,4.715262500000001,173.4175,55.01,0.22034494896163323,0.00958065503520049,0.08419038873584328,False,1,0,0.10880831934590215,0,2,Value Opportunities
162,China Telecom,China,Telecommunications Services,55.043749999999996,4.61,118.38,63.94,0.06365644849489091,0.0389423889170468,0.5401250211184322,False,0,0,0.14906453918846152,0,2,Value Opportunities
164,SAP,Germany,IT Software & Services,37.73,4.715262500000001,81.69,80.9075,0.1630002650410814,0.07528461255967683,3.2696614925933623,False,1,0,0.7492462495589758,0,2,Value Opportunities
165,ING Group,Netherlands,Banking,24.46,4.715262500000001,173.4175,59.4,0.2829108748977923,0.006548255533370554,0.0562090142604351,False,1,0,0.12702545502455218,0,2,Value Opportunities
166,Enbridge,Canada,Oil & Gas Operations,39.12,3.97,152.25,80.9075,0.10148261758691207,0.02607553366174056,0.6608866995073892,False,0,0,0.18320060040093888,0,2,Value Opportunities
167,Manulife,Canada,Insurance,39.33,3.93,173.4175,52.12,0.09992372234935165,0.005774401622121983,0.07658061387913427,False,0,0,0.057595372364416315,0,2,Value Opportunities
168,Charter Communications,United States,Media,55.043749999999996,4.715262500000001,150.95,53.04,0.0941240478781284,0.03438224577674727,0.35137462736005304,False,0,0,0.12167744293396089,0,2,Value Opportunities
169,China Shenhua Energy,China,Materials,44.39,4.715262500000001,93.2,78.89,0.1811218742960126,0.08626609442060085,0.8464592274678111,False,1,0,0.2762470329802076,0,2,Value Opportunities
170,NextEra Energy,United States,Utilities,24.72,4.715262500000001,173.4175,80.9075,0.22289644012944984,0.02836404818284773,0.7004015237310821,False,1,0,0.24058450007113547,0,2,Value Opportunities
171,JD.com,China,Retailing,55.043749999999996,4.715262500000001,95.66,46.88,0.03565881841336895,0.060004181476061055,0.49006899435500734,False,0,1,0.13627899882677347,0,2,Value Opportunities
172,United Parcel Service,United States,Transportation,55.043749999999996,4.715262500000001,70.07,80.9075,0.06359335460446694,0.08248893963179679,1.1849578992436136,False,0,0,0.29542449754322825,0,2,Value Opportunities
173,Bristol Myers Squibb,United States,Drugs & Biotechnology,47.64,4.715262500000001,92.43,80.9075,0.11376994122586062,0.05863897003137509,1.0545277507302824,False,1,0,0.2798691146489508,0,2,Value Opportunities
174,Duke Energy,United States,Utilities,30.36,4.51,173.4175,80.9075,0.14855072463768115,0.023644752018454437,0.488256265072874,False,1,0,0.16652944367702904,0,2,Value Opportunities
174,Hitachi,Japan,Capital Goods,55.043749999999996,3.8,86.96,80.9075,0.06046141607000795,0.043698252069917204,1.3521159153633855,False,0,0,0.31208705032864714,0,2,Value Opportunities
176,E.ON,Germany,Utilities,55.043749999999996,4.715262500000001,124.33,44.63,0.05654281098546043,0.039411244269283364,0.3589640472934931,False,0,1,0.11017443156059616,0,2,Value Opportunities
177,Linde,United Kingdom,Chemicals,33.01,4.715262500000001,80.15,80.9075,0.19903059678885188,0.08197130380536494,2.6456643792888332,False,1,0,0.6415336360954534,0,2,Value Opportunities
178,Apollo Global Management,United States,Diversified Financials,26.32,4.43,173.4175,76.1,0.1683130699088146,0.011722988171160919,0.20138135436238058,False,1,0,0.11229069410446633,0,2,Value Opportunities
179,Philip Morris International,United States,"Food, Drink & Tobacco",38.18,4.715262500000001,65.08,80.9075,0.19827134625458356,0.11631837738168409,3.2696614925933623,False,1,0,0.7797681879731796,0,2,Value Opportunities
180,Stellantis,Netherlands,Consumer Durables,55.043749999999996,4.715262500000001,173.4175,26.7,0.03488714715068655,0.02753744534375291,0.12419759977672341,False,0,1,0.04980935695312047,0,2,Value Opportunities
181,Nordea Bank,Finland,Banking,29.67,4.715262500000001,173.4175,46.52,0.1776204920795416,0.007606703136502071,0.0671468367950809,False,1,1,0.08752024544543366,0,2,Value Opportunities
182,L'Or̩al,France,Household & Personal Products,47.04,4.715262500000001,58.35,80.9075,0.14732142857142858,0.11876606683804626,3.2696614925933623,False,1,0,0.7603672966824625,0,2,Value Opportunities
183,Dell Technologies,United States,Technology Hardware & Equipment,55.043749999999996,4.47,79.75,66.22,0.04682099088718969,0.05605015673981191,0.8303448275862069,False,0,0,0.207217424568042,0,2,Value Opportunities
184,British American Tobacco,United Kingdom,"Food, Drink & Tobacco",33.05,3.87,148.91,80.9075,0.11709531013615736,0.02598885232690887,0.6158753609562823,False,1,0,0.18040873717648295,0,2,Value Opportunities
184,Midea Group,China,Consumer Durables,55.043749999999996,4.715262500000001,82.8,71.6,0.09496021220159152,0.06485507246376812,0.8647342995169082,False,0,0,0.2368729737695255,0,2,Value Opportunities
186,Prudential Financial,United States,Insurance,55.043749999999996,2.73,173.4175,36.47,0.03877290157648061,0.0037113065702361367,0.04957924931007762,False,0,1,0.026909533120702225,0,2,Value Opportunities
187,Allstate,United States,Insurance,55.043749999999996,4.67,104.75,51.15,0.0728435501481828,0.044582338902147974,0.48830548926014317,False,0,0,0.14463145347216094,0,2,Value Opportunities
188,Banco do Brasil,Brazil,Banking,55.043749999999996,4.715262500000001,173.4175,28.15,0.08089330024813896,0.012594004326774494,0.07249922736169774,False,0,1,0.05189476730230493,0,2,Value Opportunities
189,Netflix,United States,IT Software & Services,39.87,4.715262500000001,52.09,80.9075,0.2325056433408578,0.15907668132259012,3.2696614925933623,False,1,0,0.8105652283840517,0,0,Large Cap Stable
190,Travelers,United States,Insurance,47.01,4.27,126.07,58.72,0.0908317379281004,0.03387007218212104,0.46577298326326644,False,0,0,0.14303532069674188,0,2,Value Opportunities
191,BlackRock,United States,Diversified Financials,21.34,4.715262500000001,138.62,80.9075,0.29568884723523897,0.0455201269658058,1.0150771894387534,False,1,0,0.3394990275681686,0,2,Value Opportunities
191,Honeywell International,United States,Trading Companies,38.5,4.715262500000001,75.2,80.9075,0.1483116883116883,0.07593085106382978,1.703590425531915,False,1,0,0.4304151008565903,0,2,Value Opportunities
193,Lockheed Martin,United States,Aerospace & Defense,55.043749999999996,4.715262500000001,56.67,80.9075,0.07659100403843476,0.09705311452267514,1.9747661902241043,False,0,0,0.4644108854692648,0,2,Value Opportunities
193,Qualcomm,United States,Semiconductors,40.7,4.715262500000001,55.58,80.9075,0.2592137592137592,0.15907668132259012,2.9562792371356603,False,1,0,0.7585720236416719,0,0,Large Cap Stable
195,McKesson,United States,Health Care Equipment & Services,55.043749999999996,2.83,71.08,80.9075,0.008212896859945442,0.039814293753517166,1.2253798536859877,False,0,0,0.2642868469825826,0,2,Value Opportunities
195,Qatar National Bank,Qatar,Banking,37.96,4.31,173.4175,40.92,0.11354056902002106,0.011854337422300456,0.11254744485395238,False,1,1,0.07266745154771909,0,2,Value Opportunities
197,Southern Company,United States,Utilities,26.72,4.4,145.18,80.9075,0.16467065868263475,0.030307204849152777,0.6852872296459567,False,1,0,0.21504859134190635,0,2,Value Opportunities
198,International Holding Company,United Arab Emirates,Conglomerates,25.23,4.29,109.39,80.9075,0.17003567181926277,0.03921747874577201,2.1900539354602797,False,1,0,0.5217120473180699,0,2,Value Opportunities
199,Uber,United States,Transportation,43.98,4.715262500000001,51.24,80.9075,0.22419281491587084,0.15907668132259012,3.173302107728337,False,1,0,0.7879682200410518,0,0,Large Cap Stable
200,China Pacific Insurance,China,Insurance,52.4,4.715262500000001,173.4175,26.73,0.11335877862595421,0.014766568885795257,0.06644955998607865,False,1,1,0.06454005100191552,0,2,Value Opportunities
201,Standard Chartered,United Kingdom,Banking,42.21,3.7,173.4175,34.19,0.08765695332859512,0.0043545292989207824,0.040238204521649064,False,0,1,0.044852233955336177,0,2,Value Opportunities
202,Amgen,United States,Drugs & Biotechnology,33.23,4.09,91.84,80.9075,0.12308155281372254,0.044533972125435535,1.6440548780487805,False,1,0,0.3958571855854194,0,2,Value Opportunities
202,PICC,China,Insurance,55.043749999999996,4.715262500000001,173.4175,26.11,0.07220305569245934,0.024215876689119384,0.10789702053803875,False,0,1,0.06014697706023925,0,2,Value Opportunities
204,HCA Healthcare,United States,Health Care Equipment & Services,55.043749999999996,4.715262500000001,59.8,80.73,0.08074881251746298,0.09665551839464884,1.35,False,0,0,0.3409617323648447,0,2,Value Opportunities
205,Eni,Italy,Oil & Gas Operations,55.043749999999996,2.79,156.04,42.69,0.029390076898767513,0.017880030761343247,0.27358369648807995,False,0,1,0.0736247823616603,0,2,Value Opportunities
206,Lowe's,United States,Retailing,55.043749999999996,4.715262500000001,44.57,80.9075,0.08294490259352218,0.15571011891406777,2.774063271258694,False,0,0,0.6502746628547749,0,2,Value Opportunities
207,KKR,United States,Diversified Financials,23.38,3.08,173.4175,80.9075,0.1317365269461078,0.008553179672313246,0.2802832546514857,False,1,0,0.11217253357766555,0,2,Value Opportunities
208,Truist Financial,United States,Banking,24.15,4.715262500000001,173.4175,49.17,0.2020703933747412,0.00910617652547117,0.09175219257324128,False,1,1,0.10282106647473321,0,2,Value Opportunities
209,Schneider Electric,France,Capital Goods,41.27,4.62,68.28,80.9075,0.11194572328567967,0.06766256590509666,2.0347100175746924,False,1,0,0.478785319191249,0,2,Value Opportunities
210,Medtronic,Ireland,Health Care Equipment & Services,33.2,4.26,89.97,80.9075,0.12831325301204818,0.04734911637212404,1.199733244414805,False,1,0,0.3102115966366299,0,2,Value Opportunities
211,KDDI,Japan,Telecommunications Services,38.63,4.15,103.62,69.64,0.10742945896971266,0.040050183362285274,0.6720710287589268,False,1,0,0.19340606268458455,0,2,Value Opportunities
212,FedEx,United States,Transportation,55.043749999999996,3.91,85.04,50.69,0.04452795809133356,0.045978363123236124,0.5960724365004703,False,0,0,0.15541701578592193,0,2,Value Opportunities
213,Oversea-Chinese Banking,Singapore,Banking,20.64,4.715262500000001,173.4175,54.41,0.2751937984496124,0.012396874590772185,0.11875245536688636,False,1,0,0.13878676028953113,0,2,Value Opportunities
214,ASML Holding,Netherlands,Semiconductors,32.97,4.715262500000001,49.13,80.9075,0.2832878374279648,0.15907668132259012,3.2696614925933623,False,1,0,0.8308781060188946,0,0,Large Cap Stable
215,Swiss Re,Switzerland,Insurance,50.15,3.19,127.23,51.32,0.06360917248255234,0.025072702978857185,0.40336398648117583,False,0,0,0.11614554748079897,0,2,Value Opportunities
216,MS&AD Insurance,Japan,Insurance,43.14,4.71,168.68,33.74,0.10917941585535465,0.027922693858193025,0.20002371354043158,False,1,1,0.0948455865935054,0,2,Value Opportunities
217,Mastercard,United States,Banking,28.16,4.715262500000001,48.08,80.9075,0.3875637098124461,0.15907668132259012,3.2696614925933623,False,1,0,0.872588454972687,0,0,Large Cap Stable
218,China Everbright Bank,China,Banking,37.35,4.715262500000001,173.4175,24.83,0.15475234270414992,0.005798264533279832,0.024908461654210762,False,1,1,0.06920193522581407,0,2,Value Opportunities
219,Deutsche Post,Germany,Transportation,55.043749999999996,3.61,76.12,48.84,0.03964419064353174,0.047425118234366785,0.6416184971098265,False,0,1,0.16315142297312474,0,2,Value Opportunities
220,Oil & Natural Gas,India,Oil & Gas Operations,55.043749999999996,4.65,90.41,36.27,0.059152779544587204,0.05143236367658446,0.40117243667735875,False,0,1,0.12446854462394041,0,2,Value Opportunities
221,Marathon Petroleum,United States,Oil & Gas Operations,55.043749999999996,3.44,80.35,42.82,0.02483395899509096,0.04281269446172994,0.5329184816428127,False,0,1,0.1336423577112909,0,2,Value Opportunities
